location,violation_count,latitude,longitude,avg_severity,junction_ratio,repeat_offenders,cluster
"Bannerghatta Road, Gottigere, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",1,12.8506138,77.5880371,3.0,0.0,1.0,-1
"Bannerghatta Road, IDBI Layout, Gottigere, Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",1,12.8581477,77.5889459,3.0,0.0,1.0,68
"Bannerghatta Road, Nobo Nagar, Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",1,12.8726467,77.5941293,3.0,0.0,1.0,179
"Bannerghatta Road, S.G Palya, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560029, India",1,12.9363774,77.6017055,3.0,1.0,1.0,2
"Bannerghatta Road, Vijaya Bank Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",1,12.8911845,77.5985001,8.0,0.0,1.0,64
"Bannerghatta Road, Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",1,12.8728362,77.5944153,3.0,0.0,1.0,179
"Banshankari Junction, 1st B Main Road, Jayanagar 8th Block, Pattabhirama Nagara, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560070, India",1,12.9170235,77.5733641,3.0,1.0,1.0,11
"Banshankari Junction, Subramaniapura Road, Shakambarinagara, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560070, India",1,12.9170246,77.5733772,3.0,1.0,1.0,11
"Baptist Hospital, Bellary Road, Anand Nagar Colony, Hebbal, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",4,13.03543775,77.589188475,4.5,0.0,1.25,67
"Baptist Hospital, Bellary Road, Bhoopasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",3,13.034883166666667,77.58899156666666,3.0,0.0,4.666666666666667,67
"Barbeque Nation, No. 30,, CMR Road, Kalyan Nagar, Kalyanagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560043, India",4,13.0216567,77.64053,3.0,0.0,1.0,129
"Basappa Circle, Nawab Hyder Ali Khan Road, Kalasipalyam, D.V Gundappa Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India",7,12.9565088,77.5772451,3.0,1.0,1.1428571428571428,3
"Basapura Village Road, Hanging Gardens, Basapura, Bengaluru, Karnataka. Pin-560100 (India)",1,12.8696112,77.653103,3.0,0.0,1.0,127
"Basapura Village Road, Sumadhura Essenza, Basapura, Bengaluru, Karnataka. Pin-560100 (India)",13,12.869385523076923,77.65330818461538,3.3846153846153846,0.0,1.0769230769230769,127
"Basava Mantapa Road, Basava Mantapa Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",7,12.9963316,77.55073357142858,3.0,1.0,1.4285714285714286,3
"Basava Mantapa Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",51,12.996907119607842,77.55061863137254,3.0980392156862746,1.0,1.3137254901960784,3
"Basavanagudi Underpass, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",6,12.944328033333333,77.57374956666668,3.0,1.0,1.1666666666666667,3
"Basavanagudi Underpass, Tagore Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",1,12.9427467,77.5737254,3.0,1.0,1.0,3
"Basavanagudi Union Service Club, 60, Tagore Circle, Gandhi Bazaar, Basavanagudi, Sunkenahalli, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560004, India",1,12.9442177,77.5730963,3.0,1.0,1.0,3
"Basavanapura Main Road, Gayathri Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",1,13.0102517,77.7064717,3.0,0.0,1.0,-1
"Basavanapura Main Road, Swarna Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",4,13.0103065,77.70349519999999,3.0,0.0,1.0,-1
"Basavanapura Main Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",8,13.0094743625,77.6970450625,5.5,0.0,1.0,73
"Basavanapura Road, Ajith Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2,13.01517535,77.7094548,11.5,0.0,1.0,121
"Basavanapura Road, Ayyappa Nagar Circle, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",6,13.004452183333333,77.71003815,3.0,0.0,1.0,89
"Basavanapura Road, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",11,13.00465969090909,77.7100430909091,3.0,0.0,1.0909090909090908,89
"Basavanapura Road, Mahaveer Chalet, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",2,13.01760265,77.7090221,3.0,0.0,1.0,121
"Basavanapura Road, Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",1,13.0067261,77.7096198,3.0,0.0,1.0,89
"Basavanapura Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",7,13.015581928571427,77.70939618571428,8.0,0.0,1.0,121
"Basavanapura Road, Vijaya Bank Colony, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",1,13.0075149,77.7093917,3.0,0.0,1.0,-1
"Basavanapura Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",11,13.018984954545454,77.70863156363636,3.0,0.0,1.1818181818181819,121
"Basavanapura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560036, India",1,13.0045558,77.7099825,3.0,0.0,2.0,89
"Basavanna Statue, Star Circle Underpass, West of Chord Road 2nd Stage, Basaveshwaranagar, Manjunath Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",2,12.997574499999999,77.55012965,3.0,1.0,5.0,3
"Basavanna Statue, Star Circle Underpass, West of Chord Road 2nd Stage, Basaveshwaranagar, Manjunath Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560079, India",1,12.9975371,77.5502131,3.0,1.0,4.0,3
"Basaveshwaranagar 2nd Stage, Agrahara Dasarahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560079, India",3,12.987367999999998,77.5374725,3.0,1.0,1.0,3
"Basaveshwaranagar Flyover, Rajajinagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",1,12.9851056,77.5491234,3.0,1.0,1.0,3
"Basaveswara Swamy Temple Road, Hexa Skyline, Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",1,12.856432,77.5887957,3.0,0.0,1.0,68
"Basettypet Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",9,12.970073833333334,77.57542638888889,3.0,1.0,1.7777777777777777,3
"Basettypet Road, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",1,12.970369,77.5758107,3.0,1.0,1.0,3
"Bashyam Circle, 13th Cross Sadashivanagar, Upper Palace Orchard, Sadashivanagar, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560080, India",1,13.0067524,77.5787788,3.0,0.0,1.0,0
"Bastian, 4, Saint Mark's Road, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",3,12.969402933333333,77.60050996666666,3.0,1.0,1.6666666666666667,3
"Battadasanapura Main Road, ALPS Optima, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)",4,12.843759825,77.6434295,3.0,0.0,2.5,36
"Battadasanapura Main Road, DN Laxman Reddy Circle, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",11,12.843597972727274,77.64417211818181,3.0,0.0,1.0909090909090908,36
"Battadasanapura Main Road, Doddathoguru Cross Junction, Bengaluru, Karnataka. Pin-560100 (India)",7,12.843525685714285,77.64406298571429,3.142857142857143,0.0,1.0,36
"Battadasanapura Main Road, Inderlok Enclave, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)",1,12.8433688,77.6386788,3.0,0.0,4.0,-1
"Battadasanapura Main Road, SNN Raj Neeladri Apartments, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)",3,12.843250533333332,77.64358726666667,4.666666666666667,0.0,2.3333333333333335,36
"Bay 3, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,12.9784724,77.5723032,3.0,1.0,1.0,3
"Bazaar Street, AK Colony, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",1,12.9436193,77.6088661,5.0,1.0,3.0,165
"Bazar Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",1,13.103883843113564,77.60013261254983,7.0,0.0,2.0,180
"Bazar Road, Puttappana Gudi Bidi, Devanahalli, Karnataka. Pin-562110 (India)",1,13.2486334,77.7153838,6.0,0.0,1.0,-1
"Bazar Street, Chamrajpet 5th Main Junction, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",28,12.957778596428572,77.56737002857143,7.142857142857143,1.0,1.2857142857142858,3
"Bazar Street, Sri Yagnavalkya Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",26,12.958456488461538,77.56734085,7.423076923076923,1.0,1.4615384615384615,3
"Bazar Street, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",1,12.9692243,77.6064162,3.0,0.0,2.0,3
"Bazar Street, Udaya Nagar, A Narayanapura, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",6,12.997183412388567,77.67153004,9.0,0.0,1.0,65
"Beena Ville, 1st Main, 6th Cross, Haralur Road, Singasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",3,12.872094066666667,77.65409256666668,3.0,0.0,2.6666666666666665,127
"Begur - Hulimavu Road, Akshaynagar Layout, Vijaya Bank Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",1,12.8765285,77.6116183,3.0,0.0,1.0,-1
"Begur Koppa Road, Begur, Bengaluru, Karnataka. Pin-560114 (India)",2,12.877279649999998,77.62609415,5.0,0.0,1.0,204
"Begur Koppa Road, Block 2, Vishwapriya Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)",1,12.8778617,77.6281333,3.0,0.0,1.0,204
"Begur Koppa Road, Mahaveer Ridge, Yelenahalli, Bengaluru, Karnataka. Pin-560068 (India)",1,12.8614371,77.6134364,3.0,0.0,1.0,-1
"Begur Koppa Road, Prospect Princeton Apartment, AECS Block C, Begur, Bengaluru, Karnataka. Pin-560068 (India)",8,12.8788971875,77.63690265,3.0,0.0,1.0,-1
"Begur Main Road, Akshaynagar Layout, Vijaya Bank Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",1,12.8762665,77.616565,3.0,0.0,1.0,66
"Begur Main Road, Alpine Park Apartment, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",1,12.9054933,77.627645,8.0,0.0,1.0,1
"Begur Main Road, Ambedkar Colony, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",1,12.8938018,77.6257782,3.0,0.0,1.0,-1
"Begur Main Road, Chikka Abbaiah Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",2,12.8946746,77.6258832,3.0,0.0,1.0,-1
"Begur Main Road, Gramatana, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",6,12.8775174,77.6024602,3.0,0.0,1.0,-1
"Begur Main Road, Krishna Reddy Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",1,12.8978437,77.6263356,3.0,0.0,1.0,-1
"Begur Main Road, Lake View Circle, Begur, Bengaluru, Karnataka. Pin-560068 (India)",2,12.8778225,77.6253778,3.0,0.0,1.0,204
"Begur Main Road, MICO Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",1,12.8900118,77.6257564,3.0,0.0,2.0,-1
"Begur Main Road, Narasimhaswamy Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",1,12.8987017,77.6265916,3.0,0.0,1.0,-1
"Begur Main Road, Patel Krishnappa Layout, Shantipriya Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)",1,12.8798135,77.6245689,3.0,0.0,1.0,204
"Begur Main Road, Smt Ramakka Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)",6,12.895707516666667,77.626031,3.0,0.0,1.0,-1
"Begur Main Road, Temple Tree, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",18,12.90311208888889,77.6273339,3.0,0.0,1.2222222222222223,1
"Begur Main Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",140,12.906747696840123,77.62833805772866,7.207142857142857,0.0,1.457142857142857,1
"Begur Main Road, Vivekananda Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2,12.9021143,77.6280012,3.5,0.0,1.5,1
"Begur Main Road, Yelenahalli, Beguru, Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",1,12.8757201,77.6168682,3.0,0.0,1.0,66
"Begur Road, Bommanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",2,12.9068816,77.6284079,8.0,0.0,2.5,1
"Begur Road, Devarachikkanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",1,12.8889945,77.6256922,3.0,0.0,1.0,-1
"Beguru, Devanahalli taluku, Bengaluru North, Karnataka, 562149, India",1,13.1918033,77.6809916,3.0,0.0,3.0,-1
"Beguru, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India",29,13.185194782758622,77.67985768965518,4.827586206896552,0.0,1.5862068965517242,-1
"Belandur Road, Vandana Tejyesh, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",1,12.9360021,77.7067542,4.0,0.0,1.0,19
"Belathur Main Road, Belathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560067, India",1,13.0045617,77.7563953,3.0,0.0,1.0,77
"Beli Mutt Road, Binny Mill Circle, Binnypete, Bengaluru, Karnataka. Pin-560023 (India)",1,12.9705993,77.5665573,3.0,0.0,1.0,3
"Belimatha Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",1,12.9679467,77.5700633,3.0,1.0,1.0,3
"Belimut Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",5,12.968517940000002,77.56749956,5.6,0.0,1.4,3
"Belimut Road, Binny Mill Circle, Binnypete, Bengaluru, Karnataka. Pin-560023 (India)",1,12.968931,77.5673889,3.0,0.0,2.0,3
"Bellahali Main Road, Krantiveera Sangolli Rayanna Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",14,13.120066657142857,77.63235612142857,4.071428571428571,0.0,1.0714285714285714,105
"Bellahali Main Road, Niranthara Layout, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",106,13.121512535849055,77.63113033113207,6.188679245283019,0.0,1.2830188679245282,105
"Bellahali Main Road, TVS Emerald Auralis, Srinivasapur, Bengaluru, Karnataka. Pin-560064 (India)",1,13.1184333,77.6336836,16.0,0.0,1.0,105
"Bellahalli Main Road, Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",1,13.1216722,77.6308991,4.0,0.0,1.0,105
"Bellandur Doddakannelli Road, AET Junction, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)",6,12.915601,77.69849675,3.3333333333333335,0.0,1.0,-1
"Bellandur Doddakannelli Road, Adarsh Palm Retreat Lake Front, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",7,12.9185476,77.68603451428571,3.0,0.0,1.4285714285714286,-1
"Bellandur Doddakannelli Road, Condominiums, Adarsh Palm Retreat, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",2,12.917605550000001,77.68840795,3.0,0.0,1.0,-1
"Bellandur Doddakannelli Road, RMZ Ecoworld, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",2,12.9206532,77.6853386,3.0,0.0,1.0,-1
"Bellandur Doddakannelli Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",26,12.929447908439316,77.68465359056677,3.3846153846153846,0.0,1.3461538461538463,19
"Bellandur Doddakannelli Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",3,12.929616866666668,77.68532843333334,3.0,0.0,1.0,19
"Bellandur Doddakannelli Road, Vars Parkwood, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",3,12.917273833333333,77.68900543333334,3.0,0.0,1.6666666666666667,-1
"Bellandur Flyover, Bellandur Main Road, Bellanduru, Bellandur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.9259396,77.6767976,3.0,0.0,1.0,19
"Bellandur Flyover, Bellandur Main Road, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.9268775,77.6787414,3.0,0.0,1.0,19
"Bellandur Flyover, Bellanduru Main Road, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.9260028,77.6766797,3.0,0.0,1.0,19
"Bellandur Flyover, Outer Ring Road, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",1,12.9262697,77.6768043,3.0,0.0,1.0,19
"Bellandur Road, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",13,12.918870853846155,77.6697152923077,3.3846153846153846,0.0,1.0769230769230769,19
"Bellandur Road, Golden Corner Apartment, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",2,12.9192529,77.6699697,3.0,0.0,1.0,19
"Bellandur Road, JR Layout, Yemlur, Bengaluru, Karnataka. Pin-560037 (India)",1,12.9444092,77.6803001,8.0,0.0,1.0,-1
"Bellandur Road, Kristal Campus 2, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",10,12.92308783,77.67400606999999,9.0,0.0,1.2,19
"Bellandur Road, Trinity Meadows, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",5,12.92261872,77.67563182,3.0,0.0,1.2,19
"Bellandur Road, Vista Lagos, Kempapura Bellandur, Bengaluru, Karnataka. Pin-560037 (India)",1,12.9443104,77.6802745,3.0,0.0,1.0,-1
"Bellanduru Gate, Sarjapura Road, Ambalipura, Kaikondrahalli, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560035, India",1,12.9187635,77.6695562,3.0,0.0,1.0,19
"Bellanduru Main Road, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",2,12.9255113,77.67614615,3.5,0.0,1.5,19
"Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",8,12.927434787500001,77.6788885125,3.75,0.0,2.875,19
"Bellary Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",6,13.0331629,77.5883308,3.0,0.0,2.6666666666666665,67
"Bellary Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",13,13.011051507692308,77.58371707692308,5.3076923076923075,1.0,1.2307692307692308,0
"Bellary Road, Anand Nagar Colony, Hebbal, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",1,13.0352313,77.5887891,3.0,0.0,1.0,67
"Bellary Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",4,13.0361036,77.58923415000001,3.0,0.0,1.75,67
"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",23,13.122071586956523,77.61102052608695,3.0,0.0,1.3043478260869565,111
"Bellary Road, Bhoopasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",1,13.0351983,77.5882333,3.0,0.0,1.0,67
"Bellary Road, Bhoopasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",3,13.0353124,77.5887637,3.0,0.0,1.0,67
"Bellary Road, Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",1,13.05058,77.5929583,8.0,0.0,4.0,181
"Bellary Road, Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560092, India",1,13.0501213,77.5933676,11.0,0.0,2.0,181
"Bellary Road, Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India",2,13.06942605,77.5930815,3.0,0.0,1.0,80
"Bellary Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",57,13.026661545614035,77.58558666491227,3.0701754385964914,0.0,1.543859649122807,23
"Bellary Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",1,13.0751937,77.5919996,8.0,0.0,1.0,80
"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",17,13.094917617647058,77.5973679,4.647058823529412,0.0,1.1176470588235294,155
"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",59,13.022821253938348,77.58444264027314,3.864406779661017,0.0,1.6101694915254237,23
"Bellary Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",12,13.109493733333332,77.60366899166667,3.0,0.0,1.0833333333333333,136
"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",16,13.020427682820815,77.58408331231934,5.1875,0.0,1.8125,23
"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",3,13.013919966666668,77.58388910000001,3.0,1.0,1.3333333333333333,-1
"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",270,13.05015856962963,77.59288181407408,3.8074074074074074,0.0,1.4222222222222223,181
"Bellary Road, Gangenahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",1,13.0170166,77.5839711,3.0,1.0,1.0,23
"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",96,13.053908044791667,77.59294969895834,3.1041666666666665,0.0,1.1666666666666667,16
"Bellary Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",2,13.0176415,77.58429960000001,3.0,1.0,1.0,23
"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",226,13.024086136725664,77.5849156778761,3.066371681415929,0.0,1.3274336283185841,23
"Bellary Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",1,13.0459033,77.5914832,3.0,0.0,1.0,-1
"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",55,13.038617054545453,77.58935430363637,3.5272727272727273,0.0,1.709090909090909,67
"Bellary Road, Jayamuni Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",3,13.120164066666666,77.60917690000001,3.0,0.0,1.6666666666666667,111
"Bellary Road, Kendriya Vihar Apartment, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",4,13.105915325,77.60012742500001,3.0,0.0,1.0,180
"Bellary Road, Khaneshumaari, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",7,13.038858114285715,77.58963201428571,3.2857142857142856,0.0,1.2857142857142858,67
"Bellary Road, Kirloskar Business Park, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",45,13.051429395555555,77.59348050666667,3.8444444444444446,0.0,1.2666666666666666,181
"Bellary Road, Kodigehalli Gate Junction, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",57,13.058009977710674,77.5933172892439,3.0350877192982457,0.0,1.6491228070175439,16
"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",5,13.105027100000001,77.6006081,3.2,0.0,1.0,180
"Bellary Road, Krishnaja Avenue, Maruthi Nagar, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",13,13.106772123076922,77.60187332307693,3.076923076923077,0.0,1.3846153846153846,180
"Bellary Road, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",8,13.068446275,77.59292926250001,3.375,0.0,1.625,80
"Bellary Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",41,13.029256041463416,77.58644862195122,3.048780487804878,0.0,1.3414634146341464,23
"Bellary Road, Master Classic Residency, Narayanaswamappa Layout, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",1,13.0908685,77.5968764,4.0,0.0,1.0,-1
"Bellary Road, North Gate Office Park Phase 1, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2,13.11497665,77.60674835,3.0,0.0,1.0,182
"Bellary Road, North Gate Office Park Phase 2, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",7,13.116136342857143,77.6073983,3.0,0.0,1.1428571428571428,182
"Bellary Road, North Gate Office Park Phase 3, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",1,13.1168983,77.6076667,3.0,0.0,1.0,182
"Bellary Road, Nyayagrama, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",11,13.036935490909089,77.58885088181817,3.0,0.0,2.090909090909091,67
"Bellary Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",7,13.066683471428572,77.59344032857143,3.5714285714285716,0.0,1.1428571428571428,80
"Bellary Road, RMZ Azure, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",5,13.05536482,77.59362062,4.6,0.0,1.2,16
"Bellary Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",4,13.0911928,77.59673965,11.0,0.0,1.0,-1
"Bellary Road, RMZ Latitude Commercial, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",5,13.056953759999999,77.59385660000001,3.0,0.0,1.2,16
"Bellary Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",56,13.097363771428572,77.59884587857142,3.017857142857143,0.0,1.125,155
"Bellary Road, SN Halli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",3,13.113725666666667,77.60649116666666,3.0,0.0,1.0,182
